;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 10/04/2023 2:29:02 pm
;----------------------------------------------

;Address Opcode 	ASM
0x2BF8	0x8300    	ST         Z, R16
;Solar_Loads_Controller_SLCM_V1.c,233 :: 		Delay_ms(50);
0x2BFA	0xE023    	LDI        R18, 3
0x2BFC	0xE018    	LDI        R17, 8
0x2BFE	0xE708    	LDI        R16, 120
L_ReadBytesFromEEprom8:
0x2C00	0x950A    	DEC        R16
0x2C02	0xF7F1    	BRNE       L_ReadBytesFromEEprom8
0x2C04	0x951A    	DEC        R17
0x2C06	0xF7E1    	BRNE       L_ReadBytesFromEEprom8
0x2C08	0x952A    	DEC        R18
0x2C0A	0xF7D1    	BRNE       L_ReadBytesFromEEprom8
;Solar_Loads_Controller_SLCM_V1.c,230 :: 		for (j=0;j<SizeinBytes;j++)
0x2C0C	0x2F03    	MOV        R16, R19
0x2C0E	0x2F14    	MOV        R17, R20
0x2C10	0x5F0F    	SUBI       R16, 255
0x2C12	0x4F1F    	SBCI       R17, 255
0x2C14	0x2F30    	MOV        R19, R16
0x2C16	0x2F41    	MOV        R20, R17
;Solar_Loads_Controller_SLCM_V1.c,234 :: 		}
; j end address is: 19 (R19)
0x2C18	0xCFD7    	RJMP       L_ReadBytesFromEEprom5
L_ReadBytesFromEEprom6:
;Solar_Loads_Controller_SLCM_V1.c,235 :: 		}
L_end_ReadBytesFromEEprom:
0x2C1A	0x9621    	ADIW       R28, 1
0x2C1C	0xBFCD    	OUT        SPL+0, R28
0x2C1E	0xBFDE    	OUT        SPL+1, R29
0x2C20	0x91DF    	POP        R29
0x2C22	0x91CF    	POP        R28
0x2C24	0x9508    	RET
; end of _ReadBytesFromEEprom
_WelcomeScreen:
0x28DE	0x93CF    	PUSH       R28
0x28E0	0x93DF    	PUSH       R29
0x28E2	0xB7CD    	IN         R28, SPL+0
0x28E4	0xB7DE    	IN         R29, SPL+1
0x28E6	0x9721    	SBIW       R28, 1
0x28E8	0xBFCD    	OUT        SPL+0, R28
0x28EA	0xBFDE    	OUT        SPL+1, R29
0x28EC	0x9621    	ADIW       R28, 1
;Solar_Loads_Controller_SLCM_V1.c,1552 :: 		void WelcomeScreen()
;Solar_Loads_Controller_SLCM_V1.c,1554 :: 		char esc=0;
0x28EE	0x922F    	PUSH       R2
0x28F0	0x923F    	PUSH       R3
0x28F2	0x924F    	PUSH       R4
0x28F4	0xE0B0    	LDI        R27, 0
0x28F6	0x83B8    	STD        Y+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1555 :: 		while(esc!= 255)
L_WelcomeScreen561:
0x28F8	0x8108    	LDD        R16, Y+0
0x28FA	0x3F0F    	CPI        R16, 255
0x28FC	0xF061    	BREQ       L_WelcomeScreen562
L__WelcomeScreen1003:
;Solar_Loads_Controller_SLCM_V1.c,1557 :: 		esc++;
0x28FE	0x8108    	LDD        R16, Y+0
0x2900	0x5F0F    	SUBI       R16, 255
0x2902	0x8308    	STD        Y+0, R16
;Solar_Loads_Controller_SLCM_V1.c,1558 :: 		Display_On_7Segment_Character(0x92,0xC7,0xC6);
0x2904	0xECB6    	LDI        R27, 198
0x2906	0x2E4B    	MOV        R4, R27
0x2908	0xECB7    	LDI        R27, 199
0x290A	0x2E3B    	MOV        R3, R27
0x290C	0xE9B2    	LDI        R27, 146
0x290E	0x2E2B    	MOV        R2, R27
0x2910	0x042C940E  	CALL       _Display_On_7Segment_Character+0
;Solar_Loads_Controller_SLCM_V1.c,1559 :: 		}
0x2914	0xCFF1    	RJMP       L_WelcomeScreen561
L_WelcomeScreen562:
;Solar_Loads_Controller_SLCM_V1.c,1560 :: 		esc=0;
0x2916	0xE0B0    	LDI        R27, 0
0x2918	0x83B8    	STD        Y+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1561 :: 		Delay_ms(200);
0x291A	0xE029    	LDI        R18, 9
0x291C	0xE11E    	LDI        R17, 30
0x291E	0xEE05    	LDI        R16, 229
L_WelcomeScreen563:
0x2920	0x950A    	DEC        R16
0x2922	0xF7F1    	BRNE       L_WelcomeScreen563
0x2924	0x951A    	DEC        R17
0x2926	0xF7E1    	BRNE       L_WelcomeScreen563
0x2928	0x952A    	DEC        R18
0x292A	0xF7D1    	BRNE       L_WelcomeScreen563
0x292C	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,1562 :: 		while (esc!=255)
L_WelcomeScreen565:
0x292E	0x8108    	LDD        R16, Y+0
0x2930	0x3F0F    	CPI        R16, 255
0x2932	0xF061    	BREQ       L_WelcomeScreen566
L__WelcomeScreen1004:
;Solar_Loads_Controller_SLCM_V1.c,1564 :: 		esc++;
0x2934	0x8108    	LDD        R16, Y+0
0x2936	0x5F0F    	SUBI       R16, 255
0x2938	0x8308    	STD        Y+0, R16
;Solar_Loads_Controller_SLCM_V1.c,1565 :: 		Display_On_7Segment_Character(0xC1,0x79,0xC0);
0x293A	0xECB0    	LDI        R27, 192
0x293C	0x2E4B    	MOV        R4, R27
0x293E	0xE7B9    	LDI        R27, 121
0x2940	0x2E3B    	MOV        R3, R27
0x2942	0xECB1    	LDI        R27, 193
0x2944	0x2E2B    	MOV        R2, R27
0x2946	0x042C940E  	CALL       _Display_On_7Segment_Character+0
;Solar_Loads_Controller_SLCM_V1.c,1566 :: 		}
0x294A	0xCFF1    	RJMP       L_WelcomeScreen565
L_WelcomeScreen566:
;Solar_Loads_Controller_SLCM_V1.c,1568 :: 		}
L_end_WelcomeScreen:
0x294C	0x904F    	POP        R4
0x294E	0x903F    	POP        R3
0x2950	0x902F    	POP        R2
0x2952	0xBFCD    	OUT        SPL+0, R28
0x2954	0xBFDE    	OUT        SPL+1, R29
0x2956	0x91DF    	POP        R29
0x2958	0x91CF    	POP        R28
0x295A	0x9508    	RET
; end of _WelcomeScreen
_Display_On_7Segment_Character:
;Solar_Loads_Controller_SLCM_V1.c,1321 :: 		void Display_On_7Segment_Character(char chr1,char chr2,char chr3)
;Solar_Loads_Controller_SLCM_V1.c,1323 :: 		Display_3=1;    // 3 th digit
0x0858	0xB3B5    	IN         R27, PORTC+0
0x085A	0x64B0    	SBR        R27, 64
0x085C	0xBBB5    	OUT        PORTC+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1324 :: 		PORTB=chr3;
0x085E	0xBA48    	OUT        PORTB+0, R4
;Solar_Loads_Controller_SLCM_V1.c,1325 :: 		Delay_ms(1);
0x0860	0xE01B    	LDI        R17, 11
0x0862	0xE603    	LDI        R16, 99
L_Display_On_7Segment_Character505:
0x0864	0x950A    	DEC        R16
0x0866	0xF7F1    	BRNE       L_Display_On_7Segment_Character505
0x0868	0x951A    	DEC        R17
0x086A	0xF7E1    	BRNE       L_Display_On_7Segment_Character505
;Solar_Loads_Controller_SLCM_V1.c,1326 :: 		Display_3=0;
0x086C	0xB3B5    	IN         R27, PORTC+0
0x086E	0x7BBF    	CBR        R27, 64
0x0870	0xBBB5    	OUT        PORTC+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1327 :: 		Display_2=1;
0x0872	0xB3B5    	IN         R27, PORTC+0
0x0874	0x62B0    	SBR        R27, 32
0x0876	0xBBB5    	OUT        PORTC+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1328 :: 		PORTB=chr2 ;   // second    7F for turning on dp
0x0878	0xBA38    	OUT        PORTB+0, R3
;Solar_Loads_Controller_SLCM_V1.c,1329 :: 		Delay_ms(1);
0x087A	0xE01B    	LDI        R17, 11
0x087C	0xE603    	LDI        R16, 99
L_Display_On_7Segment_Character507:
0x087E	0x950A    	DEC        R16
0x0880	0xF7F1    	BRNE       L_Display_On_7Segment_Character507
0x0882	0x951A    	DEC        R17
0x0884	0xF7E1    	BRNE       L_Display_On_7Segment_Character507
;Solar_Loads_Controller_SLCM_V1.c,1330 :: 		Display_2=0;
0x0886	0xB3B5    	IN         R27, PORTC+0
0x0888	0x7DBF    	CBR        R27, 32
0x088A	0xBBB5    	OUT        PORTC+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1331 :: 		Display_1=1;
0x088C	0xB3B5    	IN         R27, PORTC+0
0x088E	0x61B0    	SBR        R27, 16
0x0890	0xBBB5    	OUT        PORTC+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1332 :: 		PORTB=chr1;
0x0892	0xBA28    	OUT        PORTB+0, R2
;Solar_Loads_Controller_SLCM_V1.c,1333 :: 		Delay_ms(1);
0x0894	0xE01B    	LDI        R17, 11
0x0896	0xE603    	LDI        R16, 99
L_Display_On_7Segment_Character509:
0x0898	0x950A    	DEC        R16
0x089A	0xF7F1    	BRNE       L_Display_On_7Segment_Character509
0x089C	0x951A    	DEC        R17
0x089E	0xF7E1    	BRNE       L_Display_On_7Segment_Character509
;Solar_Loads_Controller_SLCM_V1.c,1334 :: 		Display_1=0;
0x08A0	0xB3B5    	IN         R27, PORTC+0
0x08A2	0x7EBF    	CBR        R27, 16
0x08A4	0xBBB5    	OUT        PORTC+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1335 :: 		}
L_end_Display_On_7Segment_Character:
0x08A6	0x9508    	RET
; end of _Display_On_7Segment_Character
_Timer_2_Init_Screen:
;Solar_Loads_Controller_SLCM_V1.c,1337 :: 		void Timer_2_Init_Screen()
;Solar_Loads_Controller_SLCM_V1.c,1345 :: 		SREG_I_bit=1;
0x2D80	0xB7BF    	IN         R27, SREG_I_bit+0
0x2D82	0x68B0    	SBR        R27, 128
0x2D84	0xBFBF    	OUT        SREG_I_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1346 :: 		TCCR2|= (1<<WGM21);   //choosing compare output mode for timer 2
0x2D86	0xB5B5    	IN         R27, TCCR2+0
0x2D88	0x60B8    	SBR        R27, 8
0x2D8A	0xBDB5    	OUT        TCCR2+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1347 :: 		TCCR2|=(1<<CS22) | (1 <<CS21 ) | ( 1<< CS20) ;    //choosing 1024 prescalar so we can get 1 ms delay for updating Dipslay
0x2D8C	0xB505    	IN         R16, TCCR2+0
0x2D8E	0x6007    	ORI        R16, 7
0x2D90	0xBD05    	OUT        TCCR2+0, R16
;Solar_Loads_Controller_SLCM_V1.c,1348 :: 		OCR2=80;
0x2D92	0xE5B0    	LDI        R27, 80
0x2D94	0xBDB3    	OUT        OCR2+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1349 :: 		TIMSK |= (1<<OCIE2);     //enabling interrupt
0x2D96	0xB709    	IN         R16, TIMSK+0
0x2D98	0x6800    	ORI        R16, 128
0x2D9A	0xBF09    	OUT        TIMSK+0, R16
;Solar_Loads_Controller_SLCM_V1.c,1350 :: 		TIMSK |=(1<<OCF2);
0x2D9C	0x6800    	ORI        R16, 128
0x2D9E	0xBF09    	OUT        TIMSK+0, R16
;Solar_Loads_Controller_SLCM_V1.c,1351 :: 		}
L_end_Timer_2_Init_Screen:
0x2DA0	0x9508    	RET
; end of _Timer_2_Init_Screen
_Timer_1_A_ReadBattery_Init:
;Solar_Loads_Controller_SLCM_V1.c,1474 :: 		void Timer_1_A_ReadBattery_Init()
;Solar_Loads_Controller_SLCM_V1.c,1476 :: 		SREG_I_bit=1 ;   // i already enabled interrupts in vl53l0x but just for make sure
0x2DA2	0xB7BF    	IN         R27, SREG_I_bit+0
0x2DA4	0x68B0    	SBR        R27, 128
0x2DA6	0xBFBF    	OUT        SREG_I_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1477 :: 		WGM10_bit=0;
0x2DA8	0xB5BF    	IN         R27, WGM10_bit+0
0x2DAA	0x7FBE    	CBR        R27, 1
0x2DAC	0xBDBF    	OUT        WGM10_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1478 :: 		WGM11_bit=0;
0x2DAE	0xB5BF    	IN         R27, WGM11_bit+0
0x2DB0	0x7FBD    	CBR        R27, 2
0x2DB2	0xBDBF    	OUT        WGM11_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1479 :: 		WGM12_bit=1;
0x2DB4	0xB5BE    	IN         R27, WGM12_bit+0
0x2DB6	0x60B8    	SBR        R27, 8
0x2DB8	0xBDBE    	OUT        WGM12_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1480 :: 		WGM13_bit=0;    //mode 4 ctc mode OCR1A top
0x2DBA	0xB5BE    	IN         R27, WGM13_bit+0
0x2DBC	0x7EBF    	CBR        R27, 16
0x2DBE	0xBDBE    	OUT        WGM13_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1481 :: 		CS12_bit=1;    //prescalr 1024
0x2DC0	0xB5BE    	IN         R27, CS12_bit+0
0x2DC2	0x60B4    	SBR        R27, 4
0x2DC4	0xBDBE    	OUT        CS12_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1482 :: 		CS10_Bit=1;    //prescalr 1024
0x2DC6	0xB5BE    	IN         R27, CS10_bit+0
0x2DC8	0x60B1    	SBR        R27, 1
0x2DCA	0xBDBE    	OUT        CS10_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1485 :: 		OCR1AH=0x0F;     //writing high bit first
0x2DCC	0xE0BF    	LDI        R27, 15
0x2DCE	0xBDBB    	OUT        OCR1AH+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1486 :: 		OCR1AL=0x46;
0x2DD0	0xE4B6    	LDI        R27, 70
0x2DD2	0xBDBA    	OUT        OCR1AL+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1487 :: 		OCIE1A_bit=1;    //Enable Interrupts CTC Mode
0x2DD4	0xB7B9    	IN         R27, OCIE1A_bit+0
0x2DD6	0x61B0    	SBR        R27, 16
0x2DD8	0xBFB9    	OUT        OCIE1A_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1488 :: 		OCF1A_Bit=1;    // clear interrupt flag
0x2DDA	0xB7B8    	IN         R27, OCF1A_bit+0
0x2DDC	0x61B0    	SBR        R27, 16
0x2DDE	0xBFB8    	OUT        OCF1A_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1489 :: 		}
L_end_Timer_1_A_ReadBattery_Init:
0x2DE0	0x9508    	RET
; end of _Timer_1_A_ReadBattery_Init
_CheckForSet:
;Solar_Loads_Controller_SLCM_V1.c,1367 :: 		void CheckForSet()
;Solar_Loads_Controller_SLCM_V1.c,1369 :: 		SREG_I_Bit=0; // disable interrupts
0x2C26	0x922F    	PUSH       R2
0x2C28	0x923F    	PUSH       R3
0x2C2A	0x924F    	PUSH       R4
0x2C2C	0x925F    	PUSH       R5
0x2C2E	0x926F    	PUSH       R6
0x2C30	0xB7BF    	IN         R27, SREG_I_bit+0
0x2C32	0x77BF    	CBR        R27, 128
0x2C34	0xBFBF    	OUT        SREG_I_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1370 :: 		if (Button(&PIND,3,1000,1 ))
0x2C36	0xE0B1    	LDI        R27, 1
0x2C38	0x2E6B    	MOV        R6, R27
0x2C3A	0xEEB8    	LDI        R27, 232
0x2C3C	0x2E5B    	MOV        R5, R27
0x2C3E	0xE0B3    	LDI        R27, 3
0x2C40	0x2E4B    	MOV        R4, R27
0x2C42	0xE3B0    	LDI        R27, lo_addr(PIND+0)
0x2C44	0x2E2B    	MOV        R2, R27
0x2C46	0xE0B0    	LDI        R27, hi_addr(PIND+0)
0x2C48	0x2E3B    	MOV        R3, R27
0x2C4A	0x0939940E  	CALL       _Button+0
0x2C4E	0x2300    	TST        R16
0x2C50	0xF009    	BREQ       L_CheckForSet511
L__CheckForSet954:
;Solar_Loads_Controller_SLCM_V1.c,1372 :: 		SetUpProgram();
0x2C52	0xD009    	RCALL      _SetUpProgram+0
;Solar_Loads_Controller_SLCM_V1.c,1373 :: 		}
L_CheckForSet511:
;Solar_Loads_Controller_SLCM_V1.c,1374 :: 		SREG_I_Bit=1; // disable interrupts
0x2C54	0xB7BF    	IN         R27, SREG_I_bit+0
0x2C56	0x68B0    	SBR        R27, 128
0x2C58	0xBFBF    	OUT        SREG_I_bit+0, R27
;Solar_Loads_Controller_SLCM_V1.c,1375 :: 		}
L_end_CheckForSet:
0x2C5A	0x906F    	POP        R6
0x2C5C	0x905F    	POP        R5
0x2C5E	0x904F    	POP        R4
0x2C60	0x903F    	POP        R3
0x2C62	0x902F    	POP        R2
0x2C64	0x9508    	RET
; end of _CheckForSet
_Button:
0x1272	0x93CF    	PUSH       R28
0x1274	0x93DF    	PUSH       R29
0x1276	0xB7CD    	IN         R28, SPL+0
0x1278	0xB7DE    	IN         R29, SPL+1
0x127A	0x9722    	SBIW       R28, 2
0x127C	0xBFCD    	OUT        SPL+0, R28
0x127E	0xBFDE    	OUT        SPL+1, R29
0x1280	0x9621    	ADIW       R28, 1
;__Lib_Button.c,6 :: 		
;__Lib_Button.c,8 :: 		
0x1282	0xE0B0    	LDI        R27, 0
0x1284	0x83B9    	STD        Y+1, R27
;__Lib_Button.c,11 :: 		
0x1286	0x2DB4    	MOV        R27, R4
0x1288	0xE011    	LDI        R17, 1
0x128A	0x23BB    	TST        R27
0x128C	0xF019    	BREQ       L__Button6
L__Button5:
0x128E	0x0F11    	LSL        R17
0x1290	0x95BA    	DEC        R27
0x1292	0xF7E9    	BRNE       L__Button5
L__Button6:
0x1294	0x8318    	STD        Y+0, R17
;__Lib_Button.c,13 :: 		
0x1296	0x01F1    	MOVW       R30, R2
0x1298	0x8100    	LD         R16, Z
0x129A	0x2301    	AND        R16, R17
0x129C	0x2300    	TST        R16
0x129E	0xE0B0    	LDI        R27, 0
0x12A0	0xF409    	BRNE       L__Button7
0x12A2	0xE0B1    	LDI        R27, 1
L__Button7:
0x12A4	0x2F0B    	MOV        R16, R27
0x12A6	0x2506    	EOR        R16, R6
0x12A8	0xF0B1    	BREQ       L_Button0
L__Button8:
;__Lib_Button.c,15 :: 		
L_Button1:
0x12AA	0xE000    	LDI        R16, 0
0x12AC	0x1505    	CP         R16, R5
0x12AE	0xF430    	BRSH       L_Button2
L__Button9:
;__Lib_Button.c,16 :: 		
0x12B0	0xDB33    	RCALL      _Delay_500us+0
;__Lib_Button.c,17 :: 		
0x12B2	0xDB32    	RCALL      _Delay_500us+0
;__Lib_Button.c,18 :: 		
0x12B4	0x2D05    	MOV        R16, R5
0x12B6	0x5001    	SUBI       R16, 1
0x12B8	0x2E50    	MOV        R5, R16
;__Lib_Button.c,19 :: 		
0x12BA	0xCFF7    	RJMP       L_Button1
L_Button2:
;__Lib_Button.c,21 :: 		
0x12BC	0x01F1    	MOVW       R30, R2
0x12BE	0x8110    	LD         R17, Z
0x12C0	0x8108    	LDD        R16, Y+0
0x12C2	0x2301    	AND        R16, R17
0x12C4	0x2300    	TST        R16
0x12C6	0xE0B0    	LDI        R27, 0
0x12C8	0xF409    	BRNE       L__Button10
0x12CA	0xE0B1    	LDI        R27, 1
L__Button10:
0x12CC	0x2F0B    	MOV        R16, R27
0x12CE	0x2506    	EOR        R16, R6
0x12D0	0xF011    	BREQ       L_Button3
L__Button11:
;__Lib_Button.c,22 :: 		
0x12D2	0xEFBF    	LDI        R27, 255
0x12D4	0x83B9    	STD        Y+1, R27
L_Button3:
;__Lib_Button.c,23 :: 		
L_Button0:
;__Lib_Button.c,25 :: 		
0x12D6	0x8109    	LDD        R16, Y+1
;__Lib_Button.c,26 :: 		
L_end_Button:
0x12D8	0x9621    	ADIW       R28, 1
0x12DA	0xBFCD    	OUT        SPL+0, R28
0x12DC	0xBFDE    	OUT        SPL+1, R29
0x12DE	0x91DF    	POP        R29
0x12E0	0x91CF    	POP        R28
0x12E2	0x9508    	RET
; end of _Button
_Delay_500us:
;__Lib_Delays.c,26 :: 		void Delay_500us() {
;__Lib_Delays.c,27 :: 		Delay_us(498);
0x0918	0xE016    	LDI        R17, 6
0x091A	0xE20B    	LDI        R16, 43
L_Delay_500us10:
0x091C	0x950A    	DEC        R16
0x091E	0xF7F1    	BRNE       L_Delay_500us10
0x0920	0x951A    	DEC        R17
0x0922	0xF7E1    	BRNE       L_Delay_500us10
0x0924	0x0000    	NOP
0x0926	0x0000    	NOP
;__Lib_Delays.c,28 :: 		}
L_end_Delay_500us:
0x0928	0x9508    	RET
; end of _Delay_500us
_SetUpProgram:
;Solar_Loads_Controller_SLCM_V1.c,373 :: 		void SetUpProgram()
;Solar_Loads_Controller_SLCM_V1.c,375 :: 		Delay_ms(500);
0x2C66	0xE125    	LDI        R18, 21
0x2C68	0xE41B    	LDI        R17, 75
0x2C6A	0xEB0F    	LDI        R16, 191
L_SetUpProgram58:
0x2C6C	0x950A    	DEC        R16
0x2C6E	0xF7F1    	BRNE       L_SetUpProgram58
0x2C70	0x951A    	DEC        R17
0x2C72	0xF7E1    	BRNE       L_SetUpProgram58
0x2C74	0x952A    	DEC        R18
0x2C76	0xF7D1    	BRNE       L_SetUpProgram58
0x2C78	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,378 :: 		while (Set==0)
0x2C7A	0xB3B0    	IN         R27, PIND+0
0x2C7C	0xFDB3    	SBRC       R27, 3
0x2C7E	0xC07F    	RJMP       L_SetUpProgram61
;Solar_Loads_Controller_SLCM_V1.c,381 :: 		SetBatteryVoltageError();
0x2C80	0x0802940E  	CALL       _SetBatteryVoltageError+0
;Solar_Loads_Controller_SLCM_V1.c,382 :: 		Delay_ms(500);
0x2C84	0xE125    	LDI        R18, 21
0x2C86	0xE41B    	LDI        R17, 75
0x2C88	0xEB0F    	LDI        R16, 191
L_SetUpProgram62:
0x2C8A	0x950A    	DEC        R16
0x2C8C	0xF7F1    	BRNE       L_SetUpProgram62
0x2C8E	0x951A    	DEC        R17
0x2C90	0xF7E1    	BRNE       L_SetUpProgram62
0x2C92	0x952A    	DEC        R18
0x2C94	0xF7D1    	BRNE       L_SetUpProgram62
0x2C96	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,383 :: 		SetTimerOn_1();
0x2C98	0x0A44940E  	CALL       _SetTimerOn_1+0
;Solar_Loads_Controller_SLCM_V1.c,384 :: 		Delay_ms(500);
0x2C9C	0xE125    	LDI        R18, 21
0x2C9E	0xE41B    	LDI        R17, 75
0x2CA0	0xEB0F    	LDI        R16, 191
L_SetUpProgram64:
0x2CA2	0x950A    	DEC        R16
0x2CA4	0xF7F1    	BRNE       L_SetUpProgram64
0x2CA6	0x951A    	DEC        R17
0x2CA8	0xF7E1    	BRNE       L_SetUpProgram64
0x2CAA	0x952A    	DEC        R18
0x2CAC	0xF7D1    	BRNE       L_SetUpProgram64
0x2CAE	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,385 :: 		SetTimerOff_1();
0x2CB0	0x0972940E  	CALL       _SetTimerOff_1+0
;Solar_Loads_Controller_SLCM_V1.c,386 :: 		Delay_ms(500);
0x2CB4	0xE125    	LDI        R18, 21
0x2CB6	0xE41B    	LDI        R17, 75
0x2CB8	0xEB0F    	LDI        R16, 191
L_SetUpProgram66:
0x2CBA	0x950A    	DEC        R16
0x2CBC	0xF7F1    	BRNE       L_SetUpProgram66
0x2CBE	0x951A    	DEC        R17
0x2CC0	0xF7E1    	BRNE       L_SetUpProgram66
0x2CC2	0x952A    	DEC        R18
0x2CC4	0xF7D1    	BRNE       L_SetUpProgram66
0x2CC6	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,387 :: 		SetLowBatteryVoltage();// program 3 to set low battery voltage
0x2CC8	0xDA63    	RCALL      _SetLowBatteryVoltage+0
;Solar_Loads_Controller_SLCM_V1.c,388 :: 		Delay_ms(500);
0x2CCA	0xE125    	LDI        R18, 21
0x2CCC	0xE41B    	LDI        R17, 75
0x2CCE	0xEB0F    	LDI        R16, 191
L_SetUpProgram68:
0x2CD0	0x950A    	DEC        R16
0x2CD2	0xF7F1    	BRNE       L_SetUpProgram68
0x2CD4	0x951A    	DEC        R17
0x2CD6	0xF7E1    	BRNE       L_SetUpProgram68
0x2CD8	0x952A    	DEC        R18
0x2CDA	0xF7D1    	BRNE       L_SetUpProgram68
0x2CDC	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,389 :: 		SetStartUpLoadsVoltage(); // program 4 to enable timer or disable
0x2CDE	0xD989    	RCALL      _SetStartUpLoadsVoltage+0
;Solar_Loads_Controller_SLCM_V1.c,390 :: 		Delay_ms(500);
0x2CE0	0xE125    	LDI        R18, 21
0x2CE2	0xE41B    	LDI        R17, 75
0x2CE4	0xEB0F    	LDI        R16, 191
L_SetUpProgram70:
0x2CE6	0x950A    	DEC        R16
0x2CE8	0xF7F1    	BRNE       L_SetUpProgram70
0x2CEA	0x951A    	DEC        R17
0x2CEC	0xF7E1    	BRNE       L_SetUpProgram70
0x2CEE	0x952A    	DEC        R18
0x2CF0	0xF7D1    	BRNE       L_SetUpProgram70
0x2CF2	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,391 :: 		Startup_Timers();
0x2CF4	0xDB28    	RCALL      _Startup_Timers+0
;Solar_Loads_Controller_SLCM_V1.c,392 :: 		Delay_ms(500);
0x2CF6	0xE125    	LDI        R18, 21
0x2CF8	0xE41B    	LDI        R17, 75
0x2CFA	0xEB0F    	LDI        R16, 191
L_SetUpProgram72:
0x2CFC	0x950A    	DEC        R16
0x2CFE	0xF7F1    	BRNE       L_SetUpProgram72
0x2D00	0x951A    	DEC        R17
0x2D02	0xF7E1    	BRNE       L_SetUpProgram72
0x2D04	0x952A    	DEC        R18
0x2D06	0xF7D1    	BRNE       L_SetUpProgram72
0x2D08	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,393 :: 		RunOnBatteryVoltageWithoutTimer();
0x2D0A	0xD900    	RCALL      _RunOnBatteryVoltageWithoutTimer+0
;Solar_Loads_Controller_SLCM_V1.c,394 :: 		Delay_ms(500);
0x2D0C	0xE125    	LDI        R18, 21
0x2D0E	0xE41B    	LDI        R17, 75
0x2D10	0xEB0F    	LDI        R16, 191
L_SetUpProgram74:
0x2D12	0x950A    	DEC        R16
0x2D14	0xF7F1    	BRNE       L_SetUpProgram74
0x2D16	0x951A    	DEC        R17
0x2D18	0xF7E1    	BRNE       L_SetUpProgram74
0x2D1A	0x952A    	DEC        R18
0x2D1C	0xF7D1    	BRNE       L_SetUpProgram74
0x2D1E	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,395 :: 		CutLoadsTime();
0x2D20	0x0BD9940E  	CALL       _CutLoadsTime+0
;Solar_Loads_Controller_SLCM_V1.c,396 :: 		Delay_ms(500);
0x2D24	0xE125    	LDI        R18, 21
0x2D26	0xE41B    	LDI        R17, 75
0x2D28	0xEB0F    	LDI        R16, 191
L_SetUpProgram76:
0x2D2A	0x950A    	DEC        R16
0x2D2C	0xF7F1    	BRNE       L_SetUpProgram76
0x2D2E	0x951A    	DEC        R17
0x2D30	0xF7E1    	BRNE       L_SetUpProgram76
0x2D32	0x952A    	DEC        R18
0x2D34	0xF7D1    	BRNE       L_SetUpProgram76
0x2D36	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,397 :: 		UPSMode();
0x2D38	0x0B69940E  	CALL       _UPSMode+0
;Solar_Loads_Controller_SLCM_V1.c,398 :: 		Delay_ms(500);
0x2D3C	0xE125    	LDI        R18, 21
0x2D3E	0xE41B    	LDI        R17, 75
0x2D40	0xEB0F    	LDI        R16, 191
L_SetUpProgram78:
0x2D42	0x950A    	DEC        R16
0x2D44	0xF7F1    	BRNE       L_SetUpProgram78
0x2D46	0x951A    	DEC        R17
0x2D48	0xF7E1    	BRNE       L_SetUpProgram78
0x2D4A	0x952A    	DEC        R18
0x2D4C	0xF7D1    	BRNE       L_SetUpProgram78
0x2D4E	0x0000    	NOP
;Solar_Loads_Controller_SLCM_V1.c,399 :: 		UPOMode();
0x2D50	0xD86A    	RCALL      _UPOMode+0
